  137.36,   130.32, -1373.32
  136.31,   129.75, -1248.33
  139.28,   255.87, -1497.75
  138.23,   255.31, -1372.75
  137.18,   254.75, -1247.76
  262.53,     5.01, -1497.85
  261.48,     4.44, -1372.85
  260.44,     3.88, -1247.86
  263.40,   130.00, -1497.28
  262.35,   129.44, -1372.28
  261.31,   128.88, -1247.29
  264.27,   255.00, -1496.71
  263.22,   254.44, -1371.71
  262.18,   253.87, -1246.72
   -8.66,     2.24, -1499.97
   -7.94,     2.06, -1374.98
   -7.22,     1.87, -1249.98
   -7.53,   127.24, -1499.80
   -6.81,   127.05, -1374.80
   -6.09,   126.87, -1249.80
   -6.39,   252.23, -1499.62
   -5.67,   252.05, -1374.62
   -4.95,   251.86, -1249.62
  116.33,     1.11, -1500.70
  117.05,     0.92, -1375.70
  117.77,     0.74, -1250.70
  117.47,   126.10, -1500.52
  118.19,   125.92, -1375.52
  118.91,   125.73, -1250.52
  118.60,   251.10, -1500.34
  119.32,   250.91, -1375.34
  120.04,   250.73, -1250.34
  241.32,    -0.03, -1501.42
  242.04,    -0.21, -1376.42
  242.76,    -0.40, -1251.42
  242.46,   124.97, -1501.24
  243.18,   124.78, -1376.24
  243.90,   124.60, -1251.24
  243.59,   249.96, -1501.06
  244.31,   249.78, -1376.06
  245.03,   249.59, -1251.06
   10.88,    -1.92, -1499.96
    9.97,    -1.76, -1374.96
    9.07,    -1.60, -1249.97
   11.16,   123.08, -1500.12
   10.25,   123.24, -1375.12
    9.35,   123.40, -1250.12
   11.44,   248.08, -1500.27
   10.54,   248.24, -1375.28
    9.63,   248.40, -1250.28
  135.87,    -2.20, -1499.05
  134.97,    -2.04, -1374.06
  134.06,    -1.89, -1249.06
  136.16,   122.80, -1499.21
  135.25,   122.96, -1374.21
  134.34,   123.11, -1249.22
  136.44,   247.80, -1499.37
  135.53,   247.96, -1374.37
  134.63,   248.11, -1249.37
  260.87,    -2.48, -1498.15
  259.96,    -2.33, -1373.15
  259.06,    -2.17, -1248.15
  261.15,   122.52, -1498.30
  260.25,   122.67, -1373.31
  259.34,   122.83, -1248.31
  261.44,   247.52, -1498.46
  260.53,   247.67, -1373.46
  259.62,   247.83, -1248.47
   -4.35,     4.70, -1499.99
   -3.99,     4.31, -1374.99
   -3.63,     3.92, -1249.99
   -3.72,   129.70, -1499.60
   -3.35,   129.31, -1374.60
   -2.99,   128.92, -1249.60
   -3.08,   254.70, -1499.21
   -2.72,   254.31, -1374.21
   -2.36,   253.91, -1249.21
  120.65,     4.07, -1500.35
  121.01,     3.68, -1375.35
  121.37,     3.28, -1250.35
  121.28,   129.07, -1499.96
  121.64,   128.67, -1374.96
  122.01,   128.28, -1249.96
  121.92,   254.06, -1499.57
  122.28,   253.67, -1374.57
  122.64,   253.28, -1249.58
  245.65,     3.43, -1500.72
  246.01,     3.04, -1375.72
  246.37,     2.65, -1250.72
  246.28,   128.43, -1500.33
  246.64,   128.04, -1375.33
  247.00,   127.65, -1250.33
  246.92,   253.43, -1499.94
  247.28,   253.04, -1374.94
  247.64,   252.65, -1249.94
   -8.29,   -13.32, -1499.92
   -7.60,   -12.21, -1374.93
   -6.91,   -11.10, -1249.93
   -7.08,   111.67, -1501.04
   -6.39,   112.78, -1376.04
   -5.70,   113.89, -1251.05
   -5.87,   236.66, -1502.15
   -5.18,   237.77, -1377.16
   -4.49,   238.88, -1252.17
  116.70,   -14.53, -1500.60
  117.39,   -13.42, -1375.60
  118.08,   -12.31, -1250.61
  117.91,   110.45, -1501.71
  118.60,   111.57, -1376.72
  119.29,   112.68, -1251.73
  119.12,   235.44, -1502.83
  119.81,   236.55, -1377.84
  120.50,   237.66, -1252.84
  241.70,   -15.75, -1501.27
  242.38,   -14.64, -1376.28
  243.07,   -13.53, -1251.29
  242.90,   109.24, -1502.39
  243.59,   110.35, -1377.40
  244.28,   111.46, -1252.41
  244.11,   234.23, -1503.51
  244.80,   235.34, -1378.52
  245.49,   236.45, -1253.52
