  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
    0.00,     0.00, -1500.00
    0.00,     0.00, -1375.00
    0.00,     0.00, -1250.00
    0.00,   125.00, -1500.00
    0.00,   125.00, -1375.00
    0.00,   125.00, -1250.00
    0.00,   250.00, -1500.00
    0.00,   250.00, -1375.00
    0.00,   250.00, -1250.00
  125.00,     0.00, -1500.00
  125.00,     0.00, -1375.00
  125.00,     0.00, -1250.00
  125.00,   125.00, -1500.00
  125.00,   125.00, -1375.00
  125.00,   125.00, -1250.00
  125.00,   250.00, -1500.00
  125.00,   250.00, -1375.00
  125.00,   250.00, -1250.00
  250.00,     0.00, -1500.00
  250.00,     0.00, -1375.00
  250.00,     0.00, -1250.00
  250.00,   125.00, -1500.00
  250.00,   125.00, -1375.00
  250.00,   125.00, -1250.00
  250.00,   250.00, -1500.00
  250.00,   250.00, -1375.00
  250.00,   250.00, -1250.00
