  222.48,   -24.32, -1504.13
  224.77,   -22.40, -1379.17
  227.06,   -20.48, -1254.20
  223.09,   100.67, -1506.06
  225.38,   102.59, -1381.10
  227.67,   104.51, -1256.13
  223.70,   225.65, -1507.99
  225.99,   227.57, -1383.03
  228.28,   229.49, -1258.07
  -23.78,   -14.45, -1499.74
  -21.80,   -13.25, -1374.76
  -19.82,   -12.05, -1249.79
  -24.73,   110.54, -1500.93
  -22.75,   111.74, -1375.95
  -20.77,   112.95, -1250.97
  -25.68,   235.53, -1502.12
  -23.70,   236.73, -1377.14
  -21.72,   237.94, -1252.16
  101.20,   -13.52, -1501.73
  103.18,   -12.32, -1376.75
  105.16,   -11.12, -1251.78
  100.25,   111.47, -1502.92
  102.23,   112.67, -1377.94
  104.21,   113.88, -1252.96
   99.30,   236.46, -1504.11
  101.28,   237.66, -1379.13
  103.26,   238.87, -1254.15
  226.18,   -12.59, -1503.72
  228.16,   -11.39, -1378.74
  230.14,   -10.19, -1253.77
  225.23,   112.40, -1504.91
  227.21,   113.60, -1379.93
  229.19,   114.81, -1254.95
  224.28,   237.39, -1506.10
  226.26,   238.59, -1381.12
  228.25,   239.80, -1256.14
   18.58,   -24.96, -1499.68
   17.03,   -22.88, -1374.70
   15.48,   -20.80, -1249.73
   20.86,   100.00, -1501.73
   19.31,   102.08, -1376.76
   17.76,   104.16, -1251.78
   23.14,   224.97, -1503.78
   21.59,   227.05, -1378.81
   20.05,   229.13, -1253.83
  143.55,   -27.21, -1498.09
  142.00,   -25.13, -1373.12
  140.45,   -23.05, -1248.15
  145.83,    97.75, -1500.14
  144.28,    99.83, -1375.17
  142.73,   101.91, -1250.20
  148.11,   222.71, -1502.20
  146.56,   224.79, -1377.22
  145.01,   226.87, -1252.25
  268.52,   -29.47, -1496.51
  266.97,   -27.39, -1371.53
  265.42,   -25.31, -1246.56
  270.80,    95.50, -1498.56
  269.25,    97.58, -1373.59
  267.70,    99.66, -1248.61
  273.08,   220.46, -1500.61
  271.53,   222.54, -1375.64
  269.98,   224.62, -1250.66
