  274.53,   235.51, -1498.06
  272.77,   236.43, -1373.08
  271.01,   237.36, -1248.09
    0.72,     6.32, -1499.99
    0.66,     5.79, -1374.99
    0.60,     5.27, -1249.99
    0.73,   131.32, -1499.46
    0.67,   130.79, -1374.46
    0.61,   130.27, -1249.46
    0.74,   256.32, -1498.93
    0.68,   255.79, -1373.93
    0.62,   255.27, -1248.93
  125.72,     6.31, -1499.93
  125.66,     5.79, -1374.93
  125.60,     5.26, -1249.93
  125.73,   131.31, -1499.40
  125.67,   130.79, -1374.40
  125.61,   130.26, -1249.40
  125.74,   256.31, -1498.87
  125.68,   255.78, -1373.87
  125.62,   255.26, -1248.87
  250.72,     6.31, -1499.87
  250.66,     5.78, -1374.87
  250.60,     5.25, -1249.87
  250.73,   131.30, -1499.34
  250.67,   130.78, -1374.34
  250.61,   130.25, -1249.34
  250.74,   256.30, -1498.81
  250.68,   255.78, -1373.81
  250.62,   255.25, -1248.81
  -12.60,    -2.92, -1499.94
  -11.55,    -2.68, -1374.95
  -10.50,    -2.43, -1249.95
  -12.47,   122.08, -1500.19
  -11.42,   122.32, -1375.19
  -10.37,   122.57, -1250.20
  -12.35,   247.08, -1500.43
  -11.30,   247.32, -1375.44
  -10.25,   247.57, -1250.44
  112.40,    -3.05, -1500.99
  113.45,    -2.80, -1376.00
  114.50,    -2.56, -1251.00
  112.52,   121.95, -1501.24
  113.57,   122.20, -1376.24
  114.62,   122.44, -1251.25
  112.65,   246.95, -1501.48
  113.70,   247.20, -1376.49
  114.75,   247.44, -1251.49
  237.39,    -3.17, -1502.04
  238.44,    -2.93, -1377.05
  239.49,    -2.69, -1252.05
  237.52,   121.83, -1502.29
  238.57,   122.07, -1377.29
  239.62,   122.31, -1252.30
  237.64,   246.83, -1502.53
  238.69,   247.07, -1377.54
  239.74,   247.31, -1252.54
   19.66,    20.57, -1499.73
   18.02,    18.86, -1374.75
   16.39,    17.15, -1249.77
   20.90,   145.56, -1498.00
   19.26,   143.84, -1373.02
   17.62,   142.13, -1248.04
   22.14,   270.54, -1496.27
   20.50,   268.82, -1371.29
   18.86,   267.11, -1246.32
  144.65,    19.31, -1498.11
  143.01,    17.60, -1373.13
  141.37,    15.89, -1248.15
  145.88,   144.30, -1496.38
  144.25,   142.58, -1371.40
  142.61,   140.87, -1246.42
  147.12,   269.28, -1494.65
  145.48,   267.56, -1369.67
  143.84,   265.85, -1244.69
  269.63,    18.05, -1496.48
  267.99,    16.34, -1371.51
  266.35,    14.63, -1246.53
  270.87,   143.03, -1494.76
  269.23,   141.32, -1369.78
  267.59,   139.61, -1244.80
  272.11,   268.02, -1493.03
  270.47,   266.30, -1368.05
  268.83,   264.59, -1243.07
  -21.75,    15.89, -1499.76
  -19.94,    14.57, -1374.78
  -18.13,    13.25, -1249.80
  -20.40,   140.88, -1498.45
  -18.59,   139.55, -1373.47
  -16.78,   138.23, -1248.49
  -19.06,   265.86, -1497.15
  -17.25,   264.54, -1372.17
  -15.44,   263.22, -1247.19
  103.23,    14.57, -1501.58
  105.04,    13.24, -1376.60
  106.85,    11.92, -1251.62
  104.57,   139.55, -1500.28
  106.39,   138.23, -1375.30
  108.20,   136.91, -1250.32
  105.92,   264.54, -1498.97
  107.73,   263.21, -1374.00
  109.54,   261.89, -1249.02
  228.21,    13.24, -1503.41
  230.02,    11.92, -1378.43
  231.83,    10.59, -1253.45
  229.55,   138.23, -1502.10
  231.37,   136.90, -1377.12
  233.18,   135.58, -1252.14
  230.90,   263.21, -1500.80
  232.71,   261.89, -1375.82
  234.52,   260.57, -1250.84
